lng,lat
103.890294,1.301827
103.890385,1.300848
103.887539,1.304753
103.890329,1.305466
103.887094,1.304261
103.890446,1.305684
103.887128,1.304347
103.896,1.30377
103.892162,1.299863
103.895529,1.303728
103.892251,1.299721
103.89199,1.298984
103.894921,1.30367
103.895484,1.311997
103.894447,1.303652
103.895279,1.312551
103.89435,1.303646
103.895571,1.31245
103.894217,1.304077
103.895633,1.312769
103.893857,1.30405
103.893694,1.30405
103.89136,1.298705
103.890328,1.301168
103.891228,1.299118
103.891479,1.298419
103.8912,1.299238
103.890446,1.305466
103.891188,1.299336
103.896336,1.303781
103.891166,1.299536
103.895835,1.304141
103.890892,1.300888
103.895175,1.303703
103.890794,1.30214
103.8912,1.298232
103.894908,1.303578
103.890202,1.303025
103.894567,1.304078
103.890305,1.301478
103.894397,1.304077
103.890417,1.300702
103.894055,1.304068
103.890429,1.305978
103.893802,1.304075
103.890517,1.305704
103.893309,1.304041
103.896126,1.303779
103.895673,1.304141
103.89543,1.304132
103.894765,1.304096
103.894421,1.303656
103.894217,1.304077
103.894012,1.303627
103.893694,1.304058
103.887485,1.305033
103.887436,1.304824
103.892251,1.299721
103.892502,1.299282
103.89155,1.299544
103.894896,1.312466
103.895325,1.312685
103.895721,1.312467
103.892545,1.303543
103.894512,1.312643
103.892114,1.30338
103.891354,1.298196
103.890732,1.298757
103.891584,1.303334
103.890678,1.299191
103.89126,1.303307
103.891161,1.303841
103.891171,1.299439
103.89073,1.303795
103.891034,1.300481
103.892411,1.303398
103.89083,1.301615
103.891845,1.303362
103.890008,1.303958
103.891348,1.30341
103.891192,1.298006
103.891395,1.30385
103.890966,1.298694
103.891035,1.303841
103.890453,1.302051
103.891365,1.298551
103.890438,1.305885
103.896041,1.304141
103.895832,1.303766
103.895346,1.303724
103.895205,1.304132
103.894507,1.303661
103.894397,1.304077
103.894112,1.303632
103.893534,1.303498
103.893498,1.30405
103.892653,1.303887
103.892177,1.303877
103.89188,1.303859
103.891503,1.30385
103.890694,1.303271
103.889831,1.303144
103.890462,1.300593
103.890934,1.300829
103.890446,1.305768
103.896254,1.30377
103.895684,1.303748
103.895016,1.30368
103.894945,1.304132
103.889697,1.303144
103.894576,1.304078
103.889346,1.303125
103.89401,1.30358
103.888933,1.303107
103.893723,1.303489
103.893727,1.304058
103.888456,1.303487
103.887315,1.302907
103.892986,1.303896
103.886632,1.302961
103.892527,1.303782
103.886174,1.302916
103.891701,1.303353
103.892204,1.30338
103.891754,1.303859
103.889454,1.303125
103.890874,1.303334
103.889077,1.303116
103.890919,1.303832
103.88842,1.303044
103.889571,1.303144
103.889669,1.303641
103.887585,1.302953
103.889094,1.30355
103.887827,1.30355
103.8871,1.303381
103.887297,1.303541
103.886335,1.302952
103.886758,1.303486
103.893498,1.30405
103.885787,1.303404
103.892033,1.303371
103.886767,1.302989
103.892806,1.303878
103.892393,1.303887
103.892015,1.303877
103.89162,1.30385
103.891287,1.303832
103.890811,1.303832
103.890146,1.303678
103.88922,1.303116
103.888663,1.303062
103.887827,1.303116
103.886956,1.302989
103.886632,1.303486
103.886003,1.302997
103.886479,1.302952
103.889966,1.303162
103.890991,1.303334
103.896834,1.302523
103.886281,1.303441
103.896559,1.302707
103.896692,1.302749
103.896101,1.302372
103.896476,1.302464
103.894717,1.302321
103.895008,1.302379
103.895125,1.302145
103.895317,1.302145
103.894016,1.302144
103.89495,1.302111
103.894258,1.301943
103.894066,1.301909
103.893104,1.301616
103.8937,1.301833
103.889939,1.303677
103.892895,1.301559
103.889382,1.303578
103.890227,1.303162
103.888807,1.303523
103.896801,1.302766
103.887575,1.30355
103.896593,1.302489
103.886986,1.303404
103.895125,1.30238
103.886084,1.303422
103.892312,1.303389
103.895484,1.302178
103.891952,1.303362
103.894233,1.302203
103.887108,1.302953
103.894642,1.302002
103.896759,1.302506
103.893724,1.302085
103.896359,1.302699
103.892968,1.302123
103.895108,1.302455
103.894508,1.302279
103.894983,1.302052
103.894433,1.301976
103.893875,1.301859
103.892963,1.301571
103.890092,1.303153
103.892276,1.303877
103.896693,1.302498
103.895401,1.302207
103.89485,1.302346
103.894383,1.302237
103.894825,1.302052
103.89377,1.302219
103.893112,1.302141
103.892798,1.302092
103.892781,1.301536
103.892622,1.302069
103.892702,1.301519
103.892383,1.301433
103.892537,1.301467
103.892479,1.302057
103.891734,1.30196
103.891546,1.301937
103.891459,1.301019
103.891091,1.301661
103.892076,1.301198
103.891387,1.301782
103.894617,1.302295
103.890977,1.301656
103.891693,1.301082
103.891118,1.301
103.892115,1.302023
103.892001,1.302
103.891459,1.301272
103.891028,1.301218
103.891876,1.301983
103.891364,1.301931
103.891187,1.302091
103.891193,1.301936
103.895684,1.302237
103.891865,1.30137
103.891341,1.302091
103.891301,1.302257
103.891199,1.301776
103.895884,1.30233
103.891142,1.30224
103.89535,1.302232
103.895668,1.305362
103.895569,1.305358
103.895575,1.305855
103.89539,1.306011
103.895332,1.305534
103.895276,1.305394
103.894809,1.306011
103.894849,1.305193
103.894866,1.30501
103.894671,1.305251
103.894596,1.305613
103.894138,1.305237
103.894428,1.305241
103.895503,1.305544
103.895118,1.305524
103.893816,1.305975
103.894153,1.305988
103.895618,1.305429
103.892297,1.304789
103.895447,1.305846
103.895304,1.30622
103.89528,1.30534
103.894609,1.305997
103.894495,1.30561
103.893591,1.305744
103.895408,1.305548
103.895161,1.305864
103.895614,1.305858
103.89518,1.305857
103.895318,1.305471
103.894884,1.304859
103.894834,1.305302
103.894437,1.306006
103.893748,1.305356
103.895257,1.305533
103.892624,1.304885
103.895525,1.305852
103.89508,1.305861
103.894743,1.306008
103.894705,1.305613
103.894322,1.305609
103.893891,1.305982
103.894248,1.305246
103.894062,1.305986
103.893924,1.305251
103.894363,1.306005
103.889085,1.305314
103.889282,1.304826
103.889642,1.304889
103.888833,1.304826
103.88986,1.304903
103.888833,1.304826
103.887715,1.301454
103.888473,1.305206
103.888421,1.302763
103.888504,1.303459
103.888313,1.302157
103.888412,1.302673
103.887539,1.300377
103.888304,1.302076
103.887151,1.298981
103.888268,1.301563
103.888829,1.304013
103.887993,1.299133
103.89429,1.306004
103.898437,1.298932
103.889433,1.305327
103.889085,1.304826
103.890001,1.304971
103.889884,1.30536
103.889357,1.305282
103.889706,1.305356
103.888448,1.304943
103.888636,1.303939
103.888403,1.302582
103.888304,1.301976
103.888206,1.299892
103.889453,1.304844
103.888864,1.305396
103.887951,1.301876
103.897228,1.29941
103.88843,1.302872
103.897353,1.299276
103.888322,1.302248
103.899386,1.299211
103.888267,1.30175
103.899567,1.29942
103.887828,1.298612
103.888804,1.304004
103.893764,1.305275
103.897161,1.299309
103.889453,1.304844
103.899045,1.299075
103.88957,1.305342
103.899037,1.299637
103.889354,1.305233
103.897394,1.299343
103.888448,1.3048
103.898845,1.299906
103.888537,1.303659
103.888322,1.302338
103.888304,1.301895
103.887813,1.298847
103.888864,1.305241
103.899137,1.29962
103.897186,1.299351
103.898809,1.299723
103.898102,1.299731
103.90085,1.300242
103.899037,1.299729
103.901048,1.300888
103.89995,1.299495
103.900801,1.302729
103.900392,1.299923
103.89995,1.299495
103.900044,1.300252
103.898788,1.300522
103.901478,1.302516
103.900045,1.300309
103.900801,1.302729
103.900808,1.301367
103.900901,1.302469
103.897303,1.299401
103.898937,1.29983
103.899095,1.299696
103.899872,1.29956
103.900614,1.299515
103.90077,1.300797
103.900801,1.302729
103.901029,1.300469
103.901242,1.300934
103.900801,1.302729
103.900817,1.302679
103.900817,1.302679
103.900917,1.302922
103.900901,1.302469
103.900926,1.30241
103.900926,1.30241
103.90111,1.30194
103.90111,1.30194
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.901347,1.303065
103.90133,1.302998
103.900926,1.30241
103.90133,1.302998
103.90111,1.30194
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.901929,1.301191
103.90133,1.302998
103.901531,1.30192
103.90133,1.302998
103.89878,1.301643
103.90133,1.302998
103.900403,1.301593
103.90133,1.302998
103.899472,1.302345
103.90133,1.302998
103.898923,1.302087
103.90133,1.302998
103.917621,1.305128
103.90133,1.302998
103.915787,1.304646
103.913855,1.30382
103.913362,1.303507
103.91225,1.302719
103.900817,1.302679
103.900901,1.302469
103.90133,1.302998
103.901597,1.303208
103.90133,1.302998
103.900926,1.30241
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.902883,1.30178
103.90133,1.302998
103.902292,1.301124
103.90133,1.302998
103.899573,1.300208
103.90133,1.302998
103.899632,1.301932
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.900377,1.302624
103.90133,1.302998
103.918623,1.304912
103.90133,1.302998
103.90133,1.302998
103.916628,1.304292
103.915453,1.303552
103.90133,1.302998
103.915405,1.304698
103.90133,1.302998
103.911287,1.304282
103.90133,1.302998
103.912561,1.303369
103.902627,1.30235
103.9123,1.305658
103.900363,1.300934
103.899725,1.301033
103.914857,1.305291
103.914938,1.305857
103.900444,1.302211
103.897732,1.301765
103.909681,1.302168
103.918209,1.304492
103.908363,1.304376
103.917265,1.304177
103.913733,1.304989
103.908584,1.302109
103.914828,1.304001
103.90676,1.302626
103.911252,1.303787
103.905632,1.302419
103.913002,1.305579
103.915824,1.30533
103.913111,1.305155
103.908262,1.302385
103.913854,1.305478
103.923639,1.307578
103.908664,1.303543
103.909511,1.303548
103.921394,1.305868
103.907811,1.303896
103.922251,1.307838
103.908405,1.301645
103.919614,1.306716
103.906214,1.302966
103.905258,1.301266
103.90636,1.301367
103.914296,1.3035
103.930409,1.308551
103.912412,1.305247
103.93204,1.309561
103.927812,1.307494
103.925045,1.307735
103.914523,1.306344
103.921889,1.30551
103.903881,1.300346
103.921472,1.307652
103.901918,1.299434
103.920774,1.306132
103.904781,1.303905
103.900817,1.302679
103.905094,1.303714
103.900901,1.302469
103.90972,1.305033
103.901901,1.303493
103.93085,1.309034
103.90111,1.30194
103.932704,1.309197
103.90133,1.302998
103.903885,1.301173
103.90373,1.300851
103.90133,1.302998
103.90133,1.302998
103.902754,1.299912
103.90133,1.302998
103.904798,1.303863
103.912273,1.304612
103.90133,1.302998
103.916247,1.305889
103.90133,1.302998
103.915427,1.306443
103.90133,1.302998
103.908921,1.302657
103.909505,1.304448
103.90133,1.302998
103.90133,1.302998
103.907477,1.303439
103.90133,1.302998
103.907993,1.302101
103.90133,1.302998
103.906723,1.30231
103.90133,1.302998
103.9151,1.303368
103.90133,1.302998
103.913045,1.304058
103.90133,1.302998
103.910024,1.303358
103.90133,1.302998
103.925454,1.306531
103.90133,1.302998
103.924406,1.307632
103.90133,1.302998
103.922635,1.306443
103.920925,1.307428
103.90133,1.302998
103.90133,1.302998
103.917307,1.306687
103.906316,1.304582
103.90133,1.302998
103.929297,1.309077
103.90133,1.302998
103.930954,1.309694
103.90133,1.302998
103.933827,1.310108
103.90133,1.302998
103.90133,1.302998
103.904107,1.300794
103.90133,1.302998
103.933135,1.309349
103.90133,1.302998
103.904781,1.303947
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.904972,1.303928
103.90133,1.302998
103.907165,1.302058
103.902043,1.302147
103.898099,1.301466
103.899138,1.302389
103.900022,1.302044
103.898407,1.301861
103.917755,1.304183
103.916094,1.304468
103.914359,1.304379
103.907146,1.30131
103.913512,1.304077
103.906534,1.304994
103.911815,1.303226
103.908098,1.305188
103.913097,1.304814
103.906409,1.304793
103.916177,1.306649
103.907964,1.305121
103.915408,1.305798
103.908835,1.303233
103.909624,1.303947
103.906987,1.303571
103.907801,1.301634
103.906297,1.302391
103.915359,1.304615
103.911841,1.303462
103.915741,1.305779
103.927537,1.30885
103.924786,1.307226
103.922808,1.305827
103.921214,1.306991
103.917993,1.305792
103.905515,1.30375
103.927542,1.309821
103.93163,1.30892
103.933473,1.309542
103.900678,1.29763
103.923373,1.304196
103.90435,1.301091
103.926692,1.304634
103.933465,1.311666
103.902956,1.298449
103.90321,1.300017
103.915353,1.301281
103.904946,1.304012
103.923468,1.311713
103.906539,1.303114
103.906801,1.304583
103.908031,1.305155
103.913676,1.3017
103.906575,1.299548
103.929639,1.305131
103.923136,1.303876
103.933959,1.305497
103.933713,1.307102
103.931539,1.305877
103.921594,1.303152
103.923155,1.311786
103.901426,1.297763
103.915814,1.315349
103.915814,1.315407
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.90133,1.302998
103.928055,1.313778
103.921806,1.310707
103.90133,1.302998
103.921805,1.311022
103.90133,1.302998
103.924881,1.310944
103.90133,1.302998
103.92394,1.31019
103.90133,1.302998
103.924257,1.310357
103.90133,1.302998
103.923232,1.310992
103.90133,1.302998
103.923324,1.311085
103.90133,1.302998
103.923407,1.311093
103.902488,1.301458
103.923466,1.311144
103.90161,1.301494
103.923616,1.311152
103.898442,1.300639
103.927997,1.313786
103.921586,1.3109
103.900637,1.301694
103.920941,1.320437
103.899909,1.302531
103.922427,1.315161
103.900061,1.301378
103.924007,1.310248
103.917424,1.304586
103.924349,1.310374
103.915607,1.304103
103.923315,1.311018
103.914137,1.303239
103.923365,1.311085
103.913229,1.302939
103.923424,1.311118
103.91217,1.304156
103.912732,1.305194
103.923532,1.311152
103.916578,1.305136
103.913675,1.305873
103.909149,1.302334
103.908943,1.304591
103.907597,1.302863
103.907018,1.302812
103.923632,1.311202
103.923732,1.311194
103.906846,1.30179
103.923824,1.311295
103.914132,1.304639
103.923966,1.311354
103.912958,1.305837
103.924091,1.311362
103.907916,1.303266
103.923885,1.306131
103.921756,1.310665
103.923651,1.306947
103.919921,1.319617
103.922474,1.307115
103.916761,1.311853
103.922106,1.306422
103.922818,1.317638
103.904096,1.302971
103.921323,1.318594
103.922597,1.308864
103.929663,1.3083
103.923674,1.311219
103.931984,1.310012
103.923791,1.311244
103.933937,1.310865
103.923933,1.311295
103.904576,1.300636
103.924033,1.311337
103.921831,1.310698
103.901514,1.299501
103.919803,1.319514
103.904781,1.303922
103.920023,1.319582
103.905307,1.303469
103.915789,1.315332
103.907208,1.301363
103.922235,1.318134
103.907975,1.305176
103.92251,1.308764
103.903225,1.303239
103.915572,1.302257
103.930103,1.305557
103.934812,1.306912
103.914948,1.301491
103.923537,1.311953
103.928038,1.313769
103.928005,1.313803
103.921594,1.310909
103.922616,1.308817
103.92174,1.317405
103.922489,1.31863
103.925912,1.315325
103.926045,1.315115
103.923832,1.310156
103.926195,1.315317
103.924174,1.310324
103.924399,1.310391
103.926337,1.315124
103.923324,1.31106
103.925253,1.310418
103.923374,1.311102
103.922189,1.316753
103.923441,1.311118
103.929446,1.313206
103.923566,1.311135
103.923649,1.311202
103.922268,1.31616
103.923732,1.311253
103.922919,1.313685
103.923849,1.311295
103.92597,1.315325
103.926095,1.315098
103.923999,1.311337
103.926262,1.315317
103.924124,1.311379
103.925234,1.310258
103.921698,1.310656
103.924646,1.311834
103.919982,1.319594
103.922686,1.314385
103.916161,1.313399
103.929446,1.313206
103.922827,1.317824
103.921357,1.318569
103.922619,1.308821
103.921605,1.317486
103.919815,1.319888
103.925978,1.315115
103.926128,1.315317
103.926262,1.315107
103.925328,1.310259
103.922694,1.313721
103.922144,1.316925
103.922318,1.313964
103.9268,1.309819
103.922268,1.314686
103.922527,1.313519
103.922135,1.314971
103.922377,1.313846
103.921993,1.314694
103.922335,1.314526
103.921834,1.315038
103.92221,1.314811
103.921901,1.315491
103.922035,1.314602
103.922334,1.315704
103.921926,1.31487
103.921743,1.315281
103.929097,1.313749
103.922226,1.315659
103.929571,1.313931
103.922577,1.31404
103.929571,1.313931
103.922577,1.313947
103.906048,1.301997
103.922277,1.314065
103.904188,1.30256
103.922185,1.314291
103.907906,1.305071
103.922068,1.31513
103.922059,1.31534
103.911193,1.305138
103.921751,1.315206
103.916861,1.302412
103.922109,1.3156
103.9306,1.305254
103.922172,1.315008
103.900564,1.296986
103.929571,1.313931
103.918255,1.30244
103.923252,1.311638
103.928038,1.313761
103.921906,1.310765
103.921594,1.310909
103.924985,1.310843
103.92389,1.310173
103.924224,1.310349
103.924465,1.310408
103.923324,1.311076
103.923399,1.311093
103.923466,1.311127
103.923582,1.311152
103.923657,1.311219
103.923741,1.311261
103.923882,1.311286
103.924016,1.311345
103.924174,1.311404
103.929177,1.31399
103.921715,1.310631
103.928945,1.314414
103.920027,1.319619
103.928945,1.314414
103.918942,1.313235
103.929084,1.314839
103.923352,1.317774
103.929146,1.315146
103.921348,1.318603
103.929501,1.314889
103.922593,1.308848
103.929173,1.3154
103.92165,1.31745
103.927463,1.314911
103.929595,1.315626
103.929227,1.315617
103.92602,1.315333
103.929227,1.315924
103.926153,1.315115
103.929227,1.316141
103.926328,1.315317
103.929218,1.316603
103.925303,1.310318
103.928885,1.316585
103.922171,1.316835
103.928945,1.314414
103.926814,1.309791
103.928945,1.314414
103.922477,1.31362
103.922485,1.314191
103.929057,1.314694
103.922235,1.31419
103.929146,1.315137
103.922152,1.3144
103.929155,1.315228
103.921984,1.315256
103.929529,1.315032
103.921868,1.314962
103.929182,1.315472
103.921809,1.315432
103.929597,1.315726
103.922301,1.315676
103.929227,1.315689
103.922433,1.314393
103.92955,1.316142
103.929218,1.316395
103.929571,1.313931
103.929523,1.31644
103.928945,1.314414
103.928945,1.314414
103.929048,1.314622
103.929128,1.315047
103.929495,1.314815
103.929164,1.315318
103.929557,1.315256
103.929209,1.315553
103.929227,1.315689
103.929559,1.316033
103.929505,1.31654
103.929128,1.317001
103.929218,1.316404
103.929874,1.31663
103.929218,1.316612
103.929856,1.317037
103.929011,1.316594
103.930215,1.317037
103.929487,1.31672
103.929298,1.317046
103.930629,1.316531
103.930215,1.316676
103.930539,1.316929
103.930404,1.316612
103.930341,1.316992
103.928912,1.316955
103.930764,1.316486
103.929694,1.316567
103.928013,1.31382
103.930143,1.316703
103.920103,1.320626
103.930341,1.31663
103.921861,1.319652
103.930278,1.317019
103.923177,1.318378
103.930701,1.316504
103.923965,1.310223
103.924282,1.310391
103.923249,1.311018
103.923349,1.311085
103.923415,1.31111
103.923516,1.311118
103.923616,1.311194
103.923691,1.311228
103.923807,1.31127
103.923949,1.311337
103.924049,1.311345
103.921806,1.310673
103.919861,1.319618
103.915994,1.313847
103.924968,1.311304
103.92134,1.318544
103.92258,1.308923
103.922603,1.308848
103.922905,1.313724
103.930611,1.316902
103.925928,1.315098
103.931033,1.316395
103.92607,1.315325
103.93097,1.316775
103.926212,1.315132
103.925234,1.310258
103.931375,1.316287
103.922739,1.314141
103.931393,1.316631
103.925615,1.310803
103.93097,1.316414
103.930898,1.316802
103.929446,1.313206
103.931303,1.316296
103.92241,1.313729
103.931258,1.316676
103.922393,1.314358
103.928958,1.314725
103.922307,1.3147
103.922076,1.314492
103.921943,1.314769
103.921793,1.31513
103.921993,1.315533
103.922397,1.31539
103.929571,1.313931
103.929571,1.313931
103.928945,1.314414
103.928945,1.314414
103.929075,1.314766
103.929146,1.315137
103.929155,1.315228
103.92954,1.315107
103.929569,1.315324
103.929218,1.315608
103.929227,1.315924
103.929227,1.316141
103.929532,1.316332
103.928831,1.316575
103.929496,1.31663
103.929685,1.316675
103.929469,1.317019
103.930278,1.316648
103.930476,1.316585
103.928729,1.314763
103.930404,1.316974
103.930835,1.316459
103.919642,1.313954
103.930763,1.316848
103.919842,1.314055
103.931177,1.31635
103.925825,1.312373
103.931114,1.316721
103.926089,1.313073
103.931321,1.316658
103.926399,1.313148
103.926069,1.313037
103.928834,1.314735
103.92657,1.31265
103.919592,1.313946
103.926855,1.313192
103.919742,1.314005
103.927358,1.313333
103.92557,1.312939
103.92768,1.313382
103.926089,1.313073
103.919539,1.314002
103.926399,1.313148
103.919784,1.314022
103.926069,1.313037
103.925699,1.312349
103.926287,1.313158
103.925714,1.312965
103.926855,1.313192
103.926399,1.313148
103.926991,1.313198
103.927617,1.313359
103.926069,1.313037
103.929102,1.314124
103.926287,1.313158
103.928945,1.314414
103.926786,1.313186
103.928945,1.314414
103.92911,1.314965
103.926991,1.313198
103.929478,1.31474
103.927617,1.313359
103.929518,1.314964
103.929546,1.315181
103.9292,1.315553
103.929586,1.315834
103.929568,1.315934
103.929541,1.316241
103.929218,1.316603
103.928948,1.316585
103.928912,1.316955
103.929694,1.316567
103.929631,1.317019
103.930152,1.317055
103.930557,1.316558
103.930476,1.316947
103.930898,1.316441
103.930826,1.31683
103.93124,1.316323
103.927713,1.313419
103.931195,1.316703
103.928356,1.312812
103.931455,1.316595
103.928464,1.312954
103.92965,1.31532
103.928464,1.312954
103.919684,1.31398
103.919934,1.314089
103.928628,1.313684
103.92568,1.312973
103.928608,1.313677
103.928992,1.313047
103.926089,1.313073
103.92778,1.313436
103.926399,1.313148
103.92844,1.312577
103.926287,1.313158
103.928464,1.312954
103.927012,1.312618
103.928628,1.313684
103.926923,1.313192
103.928896,1.312803
103.927549,1.313341
103.928608,1.313677
103.92768,1.313382
103.92778,1.313436
103.928401,1.312613
103.928464,1.312954
103.928628,1.313684
103.928904,1.312735
103.928608,1.313677
103.930682,1.316875
103.931105,1.316377
103.931042,1.316748
103.931365,1.316292
103.929496,1.316636
103.929007,1.316977
103.919725,1.313996
103.925536,1.312388
103.925631,1.31294
103.926089,1.313073
103.926069,1.313037
103.926287,1.313158
103.926786,1.313186
103.926923,1.313192
103.927549,1.313341
103.927713,1.313419
103.92778,1.313436
103.928401,1.312613
103.928464,1.312954
103.928628,1.313684
103.928992,1.313047
103.928904,1.312635
103.928994,1.313033
103.928992,1.313047
103.928971,1.313518
103.928992,1.313047
103.929761,1.313907
103.9293,1.313143
103.931043,1.314191
103.929372,1.313585
103.931668,1.31432
103.92984,1.31378
103.931136,1.314245
103.931799,1.313672
103.931688,1.313685
103.931658,1.314758
103.93196,1.314602
103.931436,1.31481
103.931913,1.313718
103.9318,1.313685
103.928994,1.313033
103.932016,1.314402
103.9293,1.313143
103.927713,1.313419
103.929393,1.313624
103.928155,1.31353
103.930799,1.314099
103.928464,1.312954
103.931607,1.313665
103.928463,1.312552
103.931543,1.314309
103.92883,1.312706
103.93151,1.314793
103.928608,1.313677
103.9318,1.313685
103.928992,1.313047
103.931913,1.313718
103.928994,1.313033
103.9293,1.313143
103.929298,1.313595
103.931043,1.314317
103.931607,1.313665
103.931675,1.314331
103.931584,1.314775
103.931951,1.314483
103.931913,1.313718
103.928992,1.313047
103.928841,1.313571
103.928801,1.313674
103.930094,1.313856
103.931101,1.313651
103.931688,1.313685
103.931799,1.313672
103.931732,1.314747
103.931974,1.314503
103.931913,1.313718
103.931913,1.313718
103.932258,1.314607
103.932266,1.313806
103.931913,1.313718
103.932283,1.313815
103.932276,1.314389
103.93307,1.314688
103.932621,1.31455
103.93342,1.312338
103.933083,1.313079
103.926137,1.313054
103.926137,1.313054
103.933049,1.313644
103.932274,1.313798
103.933684,1.312115
103.933152,1.312511
103.926211,1.313077
103.926137,1.313054
103.932997,1.313253
103.926137,1.313054
103.926211,1.313077
103.926365,1.3131
103.926211,1.313077
103.926433,1.313118
103.926507,1.313135
103.926365,1.3131
103.926587,1.313146
103.926507,1.313135
103.929333,1.31318
103.926587,1.313146
103.929358,1.31318
103.9293,1.313172
103.925722,1.316807
103.929358,1.31318
103.925688,1.316828
103.926365,1.3131
103.926211,1.313077
103.926433,1.313118
103.926433,1.313118
103.926507,1.313135
103.926507,1.313135
103.928267,1.312803
103.926587,1.313146
103.929333,1.31318
103.9293,1.313172
103.925626,1.316795
103.929358,1.31318
103.92583,1.316457
103.925783,1.316484
103.926365,1.3131
103.926433,1.313118
103.926587,1.313146
103.9293,1.313172
103.929333,1.31318
103.925724,1.316486
103.925694,1.316871
103.925912,1.316503
103.926057,1.316929
103.925854,1.316535
103.925924,1.316884
103.925434,1.317491
103.92606,1.316616
103.925649,1.317182
103.925559,1.317146
103.925753,1.317591
103.925619,1.317551
103.925219,1.318088
103.925354,1.317774
103.925828,1.317245
103.925378,1.318153
103.925274,1.31775
103.925045,1.318462
103.925292,1.318124
103.925981,1.318755
103.925506,1.317815
103.925788,1.316917
103.925087,1.318474
103.925976,1.316539
103.925888,1.316505
103.926162,1.316574
103.925493,1.317512
103.9257,1.317199
103.925522,1.317364
103.925988,1.316906
103.925199,1.318094
103.925379,1.317474
103.925402,1.317792
103.925606,1.317169
103.925425,1.318171
103.925687,1.31757
103.925137,1.318483
103.92589,1.317266
103.926043,1.318828
103.925315,1.317765
103.926198,1.318543
103.925342,1.318136
103.926181,1.318537
103.925544,1.31783
103.92623,1.318906
103.925185,1.318495
103.926505,1.31868
103.926141,1.318539
103.925864,1.31687
103.926152,1.31889
103.926009,1.316587
103.9261,1.31848
103.925493,1.317123
103.925553,1.317532
103.92611,1.318846
103.926355,1.318597
103.926345,1.318995
103.926559,1.318701
103.92576,1.317219
103.926677,1.31909
103.925942,1.317279
103.926863,1.318819
103.925241,1.318112
103.927736,1.318052
103.925449,1.317803
103.926401,1.318659
103.925598,1.317845
103.926444,1.318984
103.925239,1.318513
103.926616,1.318839
103.926081,1.318849
103.926715,1.319116
103.926389,1.318641
103.92633,1.318933
103.92651,1.318678
103.926578,1.319051
103.926792,1.318847
103.928231,1.316961
103.928064,1.317302
103.926961,1.319194
103.927653,1.317458
103.928263,1.316883
103.927747,1.318068
103.928149,1.317197
103.927457,1.318678
103.927981,1.317519
103.927215,1.319098
103.927596,1.317598
103.927507,1.317816
103.927666,1.318254
103.9274,1.318942
103.924097,1.31479
103.927091,1.319465
103.924179,1.314509
103.927377,1.318839
103.924052,1.313851
103.924167,1.314577
103.924123,1.313557
103.924002,1.31401
103.92431,1.313305
103.924231,1.314077
103.924511,1.313297
103.92416,1.313431
103.923695,1.322025
103.924736,1.31354
103.926945,1.318881
103.928031,1.31663
103.927819,1.316983
103.927707,1.317318
103.928011,1.317527
103.927712,1.318111
103.927334,1.318962
103.92717,1.319356
103.924649,1.313338
103.928212,1.317077
103.924149,1.314665
103.923654,1.322394
103.924185,1.314253
103.923393,1.321913
103.924052,1.313792
103.92326,1.321828
103.924381,1.313515
103.923327,1.322231
103.924386,1.313297
103.922987,1.32175
103.923038,1.322102
103.922722,1.32174
103.922756,1.32205
103.922457,1.321604
103.922634,1.321956
103.922197,1.321534
103.924611,1.313322
103.922193,1.321819
103.923618,1.321999
